MIDPNT_LON, ALLVEH_AMPEAK, FLOW, LABEL, ALLVEHS_AADT, LOCATION_ID, ALLVEH_PMPEAK, YR,MIDPNT_LAT, GROWTH_RATE, OBJECTID
145.0263213,480,EAST BOUND,"6,700 (6% 423*) EAST BOUND",6700,15585,670,2017,-37.64461597,-0.011,369381
145.0767679,1200,SOUTH BOUND,"18,000 (6% 996*) SOUTH BOUND",18000,15589,1800,2017,-37.9531976,0.001,369382
144.9487915,562,WEST BOUND,"8,800 (4% 362*) WEST BOUND",8800,15832,648,2017,-37.77569206,-0.002,369383
144.803251,,NORTH WEST BOUND,"25,000* (9% 2,200*) NORTH WEST BOUND",25000,15836,,2017,-37.69652014,0.026,369384
144.7685242,,WEST BOUND,"5,400* (3% 185*) WEST BOUND",5400,15838,,2017,-37.75160981,-0.002,369385
145.2999151,,SOUTH WEST BOUND,399* (8% 30*) SOUTH WEST BOUND,399,15490,,2017,-38.46334309,-0.008,369386
145.1088257,,WEST BOUND,"10,000* (6% 618*) WEST BOUND",10000,10205,,2017,-37.70525349,-0.002,369393
145.0306398,1300,WEST BOUND,"9,700 (6% 600*) WEST BOUND",9700,10210,556,2017,-37.80685459,-0.015,369394
145.1897459,,NORTH BOUND,"5,300* (6% 301*) NORTH BOUND",5300,10238,,2017,-38.26128778,0.007,369395
144.9484392,,SOUTH WEST BOUND,"7,700* (11% 873*) SOUTH WEST BOUND",7700,11261,,2017,-37.82895901,0.009,369403
145.001255,,NORTH BOUND,"11,000* (3% 294*) NORTH BOUND",11000,11484,,2017,-37.94435164,0.004,369404
145.2740478,,WEST BOUND,"6,200* (4% 248*) WEST BOUND",6200,9509,,2017,-37.78356941,-0.004,369406
145.0305173,,NORTH BOUND,"15,000* (3% 516*) NORTH BOUND",15000,10531,,2017,-37.67660516,0.014,369407
144.9148215,,NORTH BOUND,"9,200* (16% 1,400*) NORTH BOUND",9200,10535,,2017,-37.83694855,-0.004,369408
145.1451719,,WEST BOUND,"10,000* (4% 371*) WEST BOUND",10000,11729,,2017,-38.14831232,-0.014,369416
145.327163,,NORTH BOUND,"7,700* (10% 762*) NORTH BOUND",7700,10613,,2017,-38.11874291,0.016,369417
145.342145,,NORTH BOUND,"8,200* (3% 284*) NORTH BOUND",8200,11165,,2017,-38.04027913,0.003,369418
145.5139233,,NORTH BOUND,"1,500* (9% 133*) NORTH BOUND",1500,11363,,2017,-38.00769438,0.01,369419
145.4684185,,NORTH EAST BOUND,"1,600* (11% 179*) NORTH EAST BOUND",1600,11734,,2017,-38.21165846,0.023,369420
145.3777442,,NORTH EAST BOUND,"3,900* (5% 202*) NORTH EAST BOUND",3900,11736,,2017,-38.02892539,0.015,369421
145.3477172,,NORTH BOUND,"4,400* (5% 213*) NORTH BOUND",4400,11172,,2017,-37.95405196,0.003,369422
145.3738102,,WEST BOUND,"7,400* (6% 419*) WEST BOUND",7400,11375,,2017,-37.9149372,0.015,369423
145.0313288,,NORTH BOUND,"2,600* (11% 285*) NORTH BOUND",2600,10476,,2017,-37.60851696,-0.036,369425
145.5842768,,NORTH BOUND,41* (7% 3*) NORTH BOUND,41,10657,,2017,-37.75987415,0.017,369426
145.6257188,,NORTH WEST BOUND,"1,600* (6% 96*) NORTH WEST BOUND",1600,10109,,2017,-37.79329888,0.001,369427
144.8323011,,NORTH WEST BOUND,"15,000* (6% 956*) NORTH WEST BOUND",15000,10665,,2017,-37.75074934,-0.006,369429
144.9907681,,NORTH WEST BOUND,"15,000* (6% 938*) NORTH WEST BOUND",15000,11851,,2017,-37.89121656,-0.004,369432
145.0741427,644,WEST BOUND,"8,100 (7% 587*) WEST BOUND",8100,11271,576,2017,-37.96766173,0.002,369433
145.0228647,764,NORTH BOUND,"8,000 (6% 495*) NORTH BOUND",8000,11490,544,2017,-37.94278803,0.006,369434
145.0257114,,WEST BOUND,"8,900* (6% 552*) WEST BOUND",8900,10925,,2017,-37.93192877,0.005,369435
145.0439175,559,NORTH BOUND,"6,700 (6% 412*) NORTH BOUND",6700,10928,445,2017,-37.90444023,-0.001,369436
144.9953274,580,NORTH BOUND,"12,000 (4% 482*) NORTH BOUND",12000,11496,1000,2017,-37.7869177,0.008,369437
145.0091846,,WEST BOUND,"9,600* (6% 596*) WEST BOUND",9600,11285,,2017,-37.80270565,0.021,369438
145.0303172,,NORTH BOUND,"13,000* (6% 785*) NORTH BOUND",13000,11288,,2017,-37.79912168,-0.011,369439
145.0368196,,WEST BOUND,"11,000* (6% 709*) WEST BOUND",11000,10940,,2017,-37.81469268,-0.004,369440
145.0276469,,NORTH WEST BOUND,"18,000* (4% 638*) NORTH WEST BOUND",18000,11291,,2017,-37.79074313,-0.002,369441
145.0193474,751,NORTH BOUND,"10,000 (5% 459*) NORTH BOUND",10000,10943,964,2017,-37.77170933,0.005,369442
145.0388948,509,WEST BOUND,"7,200 (5% 368*) WEST BOUND",7200,10371,640,2017,-37.9558706,-0.006,369443
145.281174,,NORTH BOUND,"2,200* (6% 138*) NORTH BOUND",2200,9503,,2017,-37.79446552,0,369445
145.2777355,,NORTH WEST BOUND,"6,200* (4% 248*) NORTH WEST BOUND",6200,10060,,2017,-37.78572555,-0.004,369448
145.3103694,,SOUTH BOUND,"1,700* (6% 106*) SOUTH BOUND",1700,10993,,2017,-37.78917186,-0.027,369449
145.2271493,,NORTH BOUND,"7,200* (4% 267*) NORTH BOUND",7200,9514,,2017,-37.8476296,-0.029,369450
145.2356143,,NORTH EAST BOUND,"1,900* (6% 114*) NORTH EAST BOUND",1900,9879,,2017,-37.64404299,0.015,369451
144.7490098,,NORTH BOUND,861* (6% 48*) NORTH BOUND,861,10065,,2017,-37.92261625,0.016,369452
144.6403353,,WEST BOUND,"8,000* (5% 439*) WEST BOUND",8000,10617,,2017,-37.88748813,0.015,369453
144.655503,,EAST BOUND,"14,000* (4% 610*) EAST BOUND",14000,10439,,2017,-37.90455953,0.012,369454
144.8266735,,NORTH BOUND,"13,000* (24% 3,200*) NORTH BOUND",13000,10620,,2017,-37.83156185,-0.003,369455
145.4056312,,NORTH EAST BOUND,"3,600* (8% 274*) NORTH EAST BOUND",3600,10819,,2017,-37.87327529,-0.021,369456
145.4584121,,NORTH EAST BOUND,434* (8% 35*) NORTH EAST BOUND,434,10822,,2017,-37.81626186,0.001,369457
145.369128,,WEST BOUND,"1,500* (6% 86*) WEST BOUND",1500,11387,,2017,-37.85450166,0.015,369458
145.3146208,,WEST BOUND,"12,000* (4% 527*) WEST BOUND",12000,11180,,2017,-37.80266273,0.016,369459
145.1339111,,WEST BOUND,"8,400* (6% 517*) WEST BOUND",8400,9834,,2017,-37.75961316,-0.004,369467
145.0514982,,WEST BOUND,"4,500* (6% 280*) WEST BOUND",4500,9993,,2017,-37.94625176,0.009,369469
145.0421398,,NORTH BOUND,"11,000* (6% 653*) NORTH BOUND",11000,9816,,2017,-37.8532251,0.007,369470
145.0601597,,NORTH BOUND,"4,300* (6% 270*) NORTH BOUND",4300,10376,,2017,-37.94189769,-0.005,369471
145.1189289,773,NORTH BOUND,"7,100 (6% 438*) NORTH BOUND",7100,9438,699,2017,-37.85608692,-0.007,369472
145.1266043,,NORTH BOUND,"10,000* (6% 638*) NORTH BOUND",10000,10001,,2017,-37.7966457,0.008,369473
145.1133053,882,SOUTH WEST BOUND,"6,700 (6% 413*) SOUTH WEST BOUND",6700,9475,348,2017,-37.7572143,-0.003,369477
144.5926424,,SOUTH BOUND,"8,700* (7% 571*) SOUTH BOUND",8700,9478,,2017,-37.47545418,0.025,369478
144.8083193,,WEST BOUND,"10,000* (29% 2,900*) WEST BOUND",10000,10623,,2017,-37.81534848,-0.001,369481
145.0045627,,NORTH BOUND,527* (8% 44*) NORTH BOUND,527,10773,,2017,-38.47250604,0.014,369482
145.0084669,,WEST BOUND,"4,900* (6% 311*) WEST BOUND",4900,11713,,2017,-38.33133044,0.015,369483
145.0754242,,WEST BOUND,"1,200* (6% 76*) WEST BOUND",1200,10780,,2017,-38.35365976,0.014,369484
145.0299418,,NORTH BOUND,"5,200* (6% 331*) NORTH BOUND",5200,10594,,2017,-38.24328216,0.015,369485
145.1481187,,NORTH BOUND,"7,800* (5% 396*) NORTH BOUND",7800,10240,,2017,-38.1940762,-0.002,369486
145.1039445,,NORTH EAST BOUND,"2,800* (5% 134*) NORTH EAST BOUND",2800,10600,,2017,-38.38449749,0.016,369487
145.1761908,385,NORTH BOUND,"4,300 (5% 208*) NORTH BOUND",4300,10787,447,2017,-38.33876685,0.014,369488
144.8894196,,WEST BOUND,"7,200* (6% 455*) WEST BOUND",7200,10791,,2017,-38.36745756,-0.003,369489
145.050567,721,NORTH WEST BOUND,"9,000 (3% 236*) NORTH WEST BOUND",9000,11720,709,2017,-38.23451379,0.014,369490
145.0634617,,SOUTH WEST BOUND,"11,000* (2% 248*) SOUTH WEST BOUND",11000,11347,,2017,-37.77035963,-0.007,369491
145.1139868,,NORTH WEST BOUND,"14,000* (6% 876*) NORTH WEST BOUND",14000,10207,,2017,-37.71113026,-0.001,369497
145.1461488,,WEST BOUND,"2,600* (3% 82*) WEST BOUND",2600,10739,,2017,-37.71900861,0.011,369498
144.9366391,,WEST BOUND,"10,000* (6% 626*) WEST BOUND",10000,10214,,2017,-37.71651378,-0.001,369499
144.9408723,,WEST BOUND,"4,800* (6% 295*) WEST BOUND",4800,10566,,2017,-37.7169488,0.001,369500
144.8286778,452,NORTH BOUND,"7,300 (8% 553*) NORTH BOUND",7300,10686,527,2017,-37.77732508,-0.032,369504
144.8169331,,NORTH BOUND,"12,000* (20% 2,400*) NORTH BOUND",12000,10505,,2017,-37.8160659,-0.006,369505
144.8894809,599,WEST BOUND,"6,400 (6% 394*) WEST BOUND",6400,11074,558,2017,-37.75393541,0.022,369508
144.9464831,,WEST BOUND,"6,300* (11% 718*) WEST BOUND",6300,10709,,2017,-37.82538436,0.014,369515
144.9057422,,NORTH BOUND,"9,700* (6% 597*) NORTH BOUND",9700,11093,,2017,-37.76511711,-0.007,369516
144.9213086,,NORTH BOUND,"7,900* (6% 486*) NORTH BOUND",7900,11726,,2017,-37.78745857,-0.004,369517
145.2156829,,WEST BOUND,"4,100* (11% 464*) WEST BOUND",4100,10801,,2017,-38.2005745,-0.019,369518
145.31004,,WEST BOUND,"1,700* (6% 106*) WEST BOUND",1700,9512,,2017,-37.78962557,-0.027,369519
145.2162471,,NORTH BOUND,"2,100* (5% 95*) NORTH BOUND",2100,10064,,2017,-37.68795393,0.015,369520
144.933121,,WEST BOUND,"14,000* (4% 539*) WEST BOUND",14000,10998,,2017,-37.66503742,0.03,369521
144.7535603,,NORTH BOUND,"11,000* (5% 541*) NORTH BOUND",11000,10067,,2017,-37.90023479,0.023,369522
144.7819138,,SOUTH BOUND,"14,000* (4% 542*) SOUTH BOUND",14000,10069,,2017,-37.84417143,-0.003,369523
144.6628894,,EAST BOUND,"14,000* (4% 610*) EAST BOUND",14000,10440,,2017,-37.90191475,0.012,369524
144.829084,,NORTH BOUND,"13,000* (23% 3,000*) NORTH BOUND",13000,10621,,2017,-37.82736916,-0.004,369525
144.8080594,,WEST BOUND,"10,000* (29% 2,900*) WEST BOUND",10000,10074,,2017,-37.81532484,-0.001,369526
144.8563231,,WEST BOUND,"6,200* (6% 399*) WEST BOUND",6200,10627,,2017,-37.83207024,0.015,369527
144.9063539,,WEST BOUND,"12,000* (6% 766*) WEST BOUND",12000,10444,,2017,-37.80054742,-0.016,369528
144.8644102,,NORTH EAST BOUND,"5,600* (6% 318*) NORTH EAST BOUND",5600,10079,,2017,-37.78660698,0.018,369529
144.9457458,,NORTH BOUND,"8,600* (4% 308*) NORTH BOUND",8600,11146,,2017,-37.75327731,0.002,369530
144.9902959,639,WEST BOUND,"8,000 (6% 491*) WEST BOUND",8000,10747,630,2017,-37.7365822,-0.003,369531
144.9641177,,NORTH BOUND,"11,000* (6% 706*) NORTH BOUND",11000,10573,,2017,-37.75545577,-0.005,369532
144.9569718,,NORTH BOUND,"14,000* (6% 868*) NORTH BOUND",14000,9819,,2017,-37.82519104,-0.01,369533
145.119998,724,NORTH BOUND,"8,500 (3% 290*) NORTH BOUND",8500,9999,730,2017,-37.83851133,-0.008,369534
144.9496605,,NORTH EAST BOUND,"11,000* (6% 675*) NORTH EAST BOUND",11000,10006,,2017,-37.83400641,0,369535
145.2394563,,WEST BOUND,"7,000* (10% 734*) WEST BOUND",7000,8750,,2017,-38.0776629,0.018,369539
145.1451125,,WEST BOUND,"4,300* (3% 142*) WEST BOUND",4300,9887,,2017,-38.06797284,-0.012,369540
145.1223769,,WEST BOUND,"6,600* (6% 408*) WEST BOUND",6600,9149,,2017,-38.14631068,-0.008,369542
145.1856875,,NORTH BOUND,"7,500* (6% 465*) NORTH BOUND",7500,9150,,2017,-37.97440381,-0.004,369543
145.1932664,,NORTH BOUND,"8,900* (6% 511*) NORTH BOUND",8900,9895,,2017,-37.9340818,0.045,369544
145.0306244,687,WEST BOUND,"8,100 (6% 512*) WEST BOUND",8100,10714,664,2017,-37.66085426,-0.007,369545
144.696778,,SOUTH WEST BOUND,"2,100* (9% 188*) SOUTH WEST BOUND",2100,10043,,2017,-37.44687703,0.048,369547
144.8895001,,NORTH BOUND,"7,400* (6% 455*) NORTH BOUND",7400,10086,,2017,-37.79118397,-0.004,369554
145.7662616,,NORTH BOUND,449* (12% 53*) NORTH BOUND,449,10548,,2017,-38.33710011,0.016,369556
145.0580717,,NORTH BOUND,"6,000* (6% 371*) NORTH BOUND",6000,11118,,2017,-37.86606352,-0.004,369558
145.003189,,WEST BOUND,"9,400* (6% 581*) WEST BOUND",9400,11123,,2017,-37.8481029,-0.006,369559
144.9853289,,WEST BOUND,"10,000* (6% 626*) WEST BOUND",10000,11295,,2017,-37.76762586,-0.001,369571
144.9269057,,WEST BOUND,"7,600* (6% 469*) WEST BOUND",7600,11298,,2017,-37.7727037,-0.004,369572
144.861974,1100,NORTH BOUND,"15,000 (3% 495*) NORTH BOUND",15000,11514,1300,2017,-37.75085842,0,369573
145.4897052,,NORTH BOUND,"3,000* (16% 486*) NORTH BOUND",3000,11516,,2017,-38.20309249,0.088,369574
144.9179232,,WEST BOUND,"13,000* (4% 455*) WEST BOUND",13000,11306,,2017,-37.68499662,0.014,369575
145.057319,,NORTH BOUND,"11,000* (6% 673*) NORTH BOUND",11000,11312,,2017,-37.82811444,-0.008,369576
144.785515,,NORTH BOUND,"13,000* (15% 1,900*) NORTH BOUND",13000,10958,,2017,-37.8280596,0.012,369577
144.8110505,1500,EAST BOUND,"13,000 (3% 398*) EAST BOUND",13000,11884,781,2017,-37.72918619,0.024,369578
144.8388673,,WEST BOUND,"10,000* (6% 641*) WEST BOUND",10000,10961,,2017,-37.79688958,-0.006,369579
144.982192,1400,NORTH BOUND,"11,000 (4% 454*) NORTH BOUND",11000,12081,530,2017,-37.85451522,-0.017,369581
144.9717998,,NORTH BOUND,"15,000* (3% 377*) NORTH BOUND",15000,10967,,2017,-37.83227988,-0.009,369582
145.1699727,,NORTH BOUND,"30,000* (10% 3,000*) NORTH BOUND",30000,15903,,2017,-38.15253997,0.021,369583
145.1641849,4400,SOUTH EAST BOUND,"37,000 (10% 3,600*) SOUTH EAST BOUND",37000,15297,2200,2017,-38.11271278,0.027,369584
145.1244355,,SOUTH BOUND,"14,000* (10% 1,400*) SOUTH BOUND",14000,15669,,2017,-38.23655322,0.033,369585
145.1622251,,NORTH BOUND,"5,100* (3% 174*) NORTH BOUND",5100,15915,,2017,-37.99758459,0.016,369586
145.1622311,,NORTH WEST BOUND,"12,000* (11% 1,300*) NORTH WEST BOUND",12000,16249,,2017,-37.99758622,0,369587
145.1271973,,WEST BOUND,"4,900* (7% 338*) WEST BOUND",4900,16231,,2017,-38.25563054,0.04,369588
145.0630512,,SOUTH WEST BOUND,"13,000* (9% 1,100*) SOUTH WEST BOUND",13000,16232,,2017,-38.27429408,0.033,369589
145.1573523,,NORTH BOUND,"28,000* (10% 2,700*) NORTH BOUND",28000,15293,,2017,-38.18530765,0.033,369590
145.1493716,,SOUTH BOUND,"16,000* (10% 1,600*) SOUTH BOUND",16000,15295,,2017,-38.08539482,0.02,369591
145.1529504,2300,SOUTH WEST BOUND,"24,000 (9% 2,300*) SOUTH WEST BOUND",24000,16237,1800,2017,-38.19428819,0.034,369592
145.1754303,752,NORTH BOUND,"8,700 (6% 488*) NORTH BOUND",8700,15675,811,2017,-37.99449965,0.064,369593
145.0938484,,EAST BOUND,"5,700* (6% 331*) EAST BOUND",5700,6596,,2017,-38.23089049,0.076,369594
145.0938484,,EAST BOUND,"5,700* (6% 331*) EAST BOUND",5700,6596,,2017,-38.23089049,0.076,369595
145.1899619,,SOUTH WEST BOUND,"8,200* (29% 2,400*) SOUTH WEST BOUND",8200,16430,,2017,-38.27209161,0.003,369596
145.1897459,,NORTH WEST BOUND,"3,600* (4% 149*) NORTH WEST BOUND",3600,16431,,2017,-38.26128784,0.03,369597
145.1897459,,SOUTH EAST BOUND,"3,600* (4% 149*) SOUTH EAST BOUND",3600,16432,,2017,-38.26128784,0.03,369598
144.6241957,,SOUTH WEST BOUND,"7,300* (6% 464*) SOUTH WEST BOUND",7300,2767,,2017,-37.93174358,0.016,369600
144.9922643,,NORTH BOUND,"4,000* (3% 136*) NORTH BOUND",4000,16481,,2017,-37.88327351,-0.002,369601
144.885235,,EAST BOUND,"10,000* (6% 626*) EAST BOUND",10000,3432,,2017,-37.73448406,-0.001,369602
144.9042422,,WEST BOUND,"11,000* (17% 1,800*) WEST BOUND",11000,7171,,2017,-37.80513945,0.01,369606
145.1910184,,SOUTH WEST BOUND,"11,000* (7% 722*) SOUTH WEST BOUND",11000,16434,,2017,-38.15220627,0.015,369609
145.2116393,778,NORTH EAST BOUND,"12,000 (6% 675*) NORTH EAST BOUND",12000,16435,1300,2017,-38.14164908,0.019,369610
145.2282452,,NORTH EAST BOUND,"12,000* (6% 775*) NORTH EAST BOUND",12000,16436,,2017,-38.13400281,0.019,369611
145.1940343,,EAST BOUND,"9,300* (6% 588*) EAST BOUND",9300,16437,,2017,-38.11717233,-0.001,369612
145.2030901,,EAST BOUND,"9,300* (6% 588*) EAST BOUND",9300,16438,,2017,-38.11829952,-0.001,369613
145.2305814,,WEST BOUND,"7,600* (5% 357*) WEST BOUND",7600,16439,,2017,-38.12180652,-0.004,369614
145.2030901,,WEST BOUND,"7,600* (5% 357*) WEST BOUND",7600,16440,,2017,-38.11829952,-0.004,369615
145.1885864,,EAST BOUND,"1,900* (6% 113*) EAST BOUND",1900,16443,,2017,-38.16498629,0.026,369616
145.2068004,,EAST BOUND,"2,700* (6% 158*) EAST BOUND",2700,16444,,2017,-38.16714817,0.006,369617
145.2068004,,WEST BOUND,"1,900* (6% 110*) WEST BOUND",1900,16445,,2017,-38.16714817,0.028,369618
145.1885864,,WEST BOUND,"1,900* (6% 110*) WEST BOUND",1900,16446,,2017,-38.16498629,0.028,369619
145.2413121,,SOUTH BOUND,"4,000* (3% 136*) SOUTH BOUND",4000,16424,,2017,-38.0353002,-0.002,369620
145.2697186,,WEST BOUND,"3,600* (4% 149*) WEST BOUND",3600,16425,,2017,-38.0740717,0.03,369621
145.2697186,,EAST BOUND,"3,600* (4% 149*) EAST BOUND",3600,16426,,2017,-38.0740717,0.03,369622
145.2116398,,NORTH BOUND,"1,500* (4% 61*) NORTH BOUND",1500,16447,,2017,-38.14164916,0.029,369623
145.2116398,,SOUTH BOUND,"1,500* (4% 61*) SOUTH BOUND",1500,16448,,2017,-38.14164916,0.029,369624
145.0565481,,WEST BOUND,"6,300* (6% 368*) WEST BOUND",6300,13358,,2017,-38.22032379,0.025,369625
145.1086731,,WEST BOUND,"5,700* (6% 334*) WEST BOUND",5700,15898,,2017,-38.23309349,0.077,369626
145.2096393,506,SOUTH BOUND,"5,900 (10% 593*) SOUTH BOUND",5900,6692,476,2017,-37.99433439,-0.012,369627
145.182255,,EAST BOUND,"6,400* (4% 261*) EAST BOUND",6400,6468,,2017,-37.76532862,-0.004,369628
145.3723006,,SOUTH BOUND,338* (6% 19*) SOUTH BOUND,338,6507,,2017,-37.60789871,0.021,369629
145.0938484,,EAST BOUND,"5,700* (6% 331*) EAST BOUND",5700,6596,,2017,-38.23089049,0.076,369630
145.0543055,,WEST BOUND,"7,000* (6% 432*) WEST BOUND",7000,7207,,2017,-37.75432685,-0.003,369631
144.9460228,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,15112,,2017,-37.6011645,0.025,369634
145.0091798,,SOUTH WEST BOUND,908* (3% 25*) SOUTH WEST BOUND,908,1305,,2017,-37.80270122,-0.045,369642
145.0765676,1400,SOUTH BOUND,"27,000 (5% 1,500*) SOUTH BOUND",27000,16501,2700,2017,-37.98463142,0.074,369645
145.0837974,1400,SOUTH BOUND,"27,000 (5% 1,500*) SOUTH BOUND",27000,16502,2700,2017,-37.9983011,0.074,369646
145.0765676,2400,NORTH BOUND,"25,000 (5% 1,300*) NORTH BOUND",25000,16503,1500,2017,-37.98463142,-0.014,369647
145.0741132,2400,NORTH BOUND,"25,000 (5% 1,300*) NORTH BOUND",25000,16504,1500,2017,-37.98259351,-0.014,369648
144.8616204,2800,SOUTH EAST BOUND,"45,000 (10% 4,300*) SOUTH EAST BOUND",45000,16512,2700,2017,-37.6757009,0.035,369649
144.8776404,,SOUTH EAST BOUND,"52,000* (10% 5,000*) SOUTH EAST BOUND",52000,16513,,2017,-37.68636009,0.033,369650
144.8863986,,SOUTH EAST BOUND,"59,000* (10% 5,600*) SOUTH EAST BOUND",59000,16514,,2017,-37.69540982,0.033,369651
144.8874608,,SOUTH EAST BOUND,"59,000* (10% 5,600*) SOUTH EAST BOUND",59000,16515,,2017,-37.6972767,0.036,369652
144.8905002,,SOUTH EAST BOUND,"59,000* (10% 5,800*) SOUTH EAST BOUND",59000,16516,,2017,-37.7083924,0.036,369653
144.8921306,,SOUTH EAST BOUND,"59,000* (10% 5,800*) SOUTH EAST BOUND",59000,16517,,2017,-37.71268559,0.036,369654
144.8922442,,SOUTH EAST BOUND,"59,000* (10% 5,800*) SOUTH EAST BOUND",59000,16518,,2017,-37.7191859,0.036,369655
144.8918515,,SOUTH EAST BOUND,"59,000* (10% 5,800*) SOUTH EAST BOUND",59000,16519,,2017,-37.72189521,0.036,369656
144.8908482,,SOUTH EAST BOUND,"59,000* (10% 5,800*) SOUTH EAST BOUND",59000,16520,,2017,-37.7280332,0.036,369657
144.8905905,,NORTH BOUND,"52,000* (10% 5,100*) NORTH BOUND",52000,16522,,2017,-37.72856009,0.034,369658
144.8916975,,NORTH BOUND,"52,000* (10% 5,100*) NORTH BOUND",52000,16523,,2017,-37.7218898,0.034,369659
144.8882798,,NORTH BOUND,"60,000* (9% 5,700*) NORTH BOUND",60000,16527,,2017,-37.7010823,0.033,369660
144.8853659,,NORTH WEST BOUND,"35,000* (10% 3,300*) NORTH WEST BOUND",35000,16528,,2017,-37.6944829,0.034,369661
144.862029,,NORTH BOUND,"10,000* (8% 755*) NORTH BOUND",10000,16530,,2017,-37.67661682,0.033,369662
144.8554851,,NORTH WEST BOUND,"13,000* (8% 975*) NORTH WEST BOUND",13000,16531,,2017,-37.66624759,0.034,369663
144.8923326,,NORTH BOUND,"52,000* (10% 5,100*) NORTH BOUND",52000,16524,,2017,-37.71737029,0.034,369664
144.8905266,,NORTH BOUND,"52,000* (10% 5,100*) NORTH BOUND",52000,16525,,2017,-37.70953161,0.034,369665
144.8892029,,NORTH BOUND,"52,000* (10% 5,000*) NORTH BOUND",52000,16526,,2017,-37.70455809,0.034,369666
145.0590812,329,SOUTH WEST BOUND,"3,600 (3% 122*) SOUTH WEST BOUND",3600,7087,313,2017,-37.75819331,0.043,369668
144.602962,,SOUTH WEST BOUND,"3,600* (4% 149*) SOUTH WEST BOUND",3600,15863,,2017,-37.8644959,0.03,369669
144.9624783,,EAST BOUND,"11,000* (4% 444*) EAST BOUND",11000,16073,,2017,-37.8188965,-0.011,369670
144.9631598,,NORTH BOUND,"4,600* (4% 185*) NORTH BOUND",4600,15867,,2017,-37.81424871,-0.006,369671
144.7941285,1500,WEST BOUND,"32,000 (4% 1,400*) WEST BOUND",32000,15869,3300,2017,-37.77044459,0.005,369672
145.0679129,,NORTH BOUND,"4,000* (3% 136*) NORTH BOUND",4000,15628,,2017,-37.94062767,-0.002,369673
145.0348864,,SOUTH BOUND,"3,500* (2% 71*) SOUTH BOUND",3500,15248,,2017,-37.90328859,0,369674
144.7253103,,WEST BOUND,"17,000* (5% 813*) WEST BOUND",17000,16082,,2017,-37.87190502,0.005,369675
145.323635,,SOUTH EAST BOUND,"47,000* (9% 4,400*) SOUTH EAST BOUND",47000,16254,,2017,-38.03080221,0.051,369676
145.0393847,6500,NORTH WEST BOUND,"73,000 (13% 9,800*) NORTH WEST BOUND",73000,15921,4800,2017,-37.84106801,0.024,369677
145.1923363,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,16156,,2017,-37.62255096,0.025,369683
144.9680235,647,NORTH BOUND,"10,000 (4% 411*) NORTH BOUND",10000,15704,590,2017,-37.81872105,-0.012,369684
144.9558038,,SOUTH EAST BOUND,"4,000* (3% 136*) SOUTH EAST BOUND",4000,15337,,2017,-37.84947656,-0.002,369686
145.2136428,,NORTH EAST BOUND,"9,700* (4% 392*) NORTH EAST BOUND",9700,15339,,2017,-37.81110546,-0.003,369687
145.0966569,,NORTH BOUND,"6,300* (6% 390*) NORTH BOUND",6300,16543,,2017,-37.9470758,-0.004,369688
145.0971616,,NORTH BOUND,"6,300* (6% 390*) NORTH BOUND",6300,16544,,2017,-37.9445002,-0.004,369689
145.0979289,,SOUTH BOUND,"5,300* (6% 330*) SOUTH BOUND",5300,16545,,2017,-37.9406709,-0.004,369690
145.0971616,,SOUTH BOUND,"5,300* (6% 330*) SOUTH BOUND",5300,16546,,2017,-37.94450021,-0.004,369691
145.1001901,,EAST BOUND,"11,000* (6% 662*) EAST BOUND",11000,16549,,2017,-37.95596505,-0.005,369692
145.1039094,,EAST BOUND,"11,000* (6% 662*) EAST BOUND",11000,16550,,2017,-37.95643329,-0.005,369693
145.1128278,,NORTH BOUND,"5,800* (6% 355*) NORTH BOUND",5800,16551,,2017,-37.95955931,-0.003,369694
145.113395,,NORTH BOUND,"5,800* (6% 355*) NORTH BOUND",5800,16552,,2017,-37.95760231,-0.003,369695
145.1128278,,SOUTH BOUND,"20,000* (6% 1,200*) SOUTH BOUND",20000,16553,,2017,-37.95955931,-0.002,369696
145.113395,,WEST BOUND,"9,200* (6% 566*) WEST BOUND",9200,16547,,2017,-37.95760231,-0.008,369697
145.1039094,,WEST BOUND,"9,200* (6% 566*) WEST BOUND",9200,16548,,2017,-37.95643329,-0.008,369698
145.1106294,,SOUTH BOUND,"20,000* (6% 1,200*) SOUTH BOUND",20000,16554,,2017,-37.96632069,-0.002,369699
145.0913402,,SOUTH EAST BOUND,"21,000* (5% 1,100*) SOUTH EAST BOUND",21000,16555,,2017,-37.94086972,0,369700
145.0971629,,NORTH WEST BOUND,"21,000* (5% 1,100*) NORTH WEST BOUND",21000,16556,,2017,-37.94449939,0,369701
145.066191,,WEST BOUND,"14,000* (9% 1,300*) WEST BOUND",14000,15907,,2017,-38.27261933,0.034,369702
144.9417314,,SOUTH BOUND,"12,000* (7% 792*) SOUTH BOUND",12000,940,,2017,-37.59897903,0.032,369703
144.4840265,,EAST BOUND,"4,300* (16% 668*) EAST BOUND",4300,16342,,2017,-37.68427029,0.015,369711
144.5308782,,WEST BOUND,"4,300* (16% 668*) WEST BOUND",4300,16350,,2017,-37.68627986,0.015,369712
144.9192045,,NORTH BOUND,"8,500* (12% 990*) NORTH BOUND",8500,15263,,2017,-37.83378175,0.009,369717
